Model,DPO4034
Firmware Version,2.68

Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Point Format,Y,,Point Format,Y,,Point Format,Y
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Horizontal Scale,2e-06,,Horizontal Scale,4e-06,,Horizontal Scale,4e-06
Horizontal Delay,-3.2e-07,,Horizontal Delay,0,,Horizontal Delay,0
Sample Interval,2e-09,,Sample Interval,4e-09,,Sample Interval,4e-09
Record Length,10000,,Record Length,10000,,Record Length,10000
Gating,0.0% to 100.0%,,Gating,0.0% to 100.0%,,Gating,0.0% to 100.0%
Probe Attenuation,1,,Probe Attenuation,1,,Probe Attenuation,1
Vertical Units,V,,Vertical Units,V,,Vertical Units,V
Vertical Offset,0,,Vertical Offset,0,,Vertical Offset,0
Vertical Scale,0.1,,Vertical Scale,0.1,,Vertical Scale,0.1
Vertical Position,-0.8,,Vertical Position,0,,Vertical Position,0
,,,,,,,
,,,,,,,
,,,,,,,
Label,,,Label,,,Label,
TIME,CH1,,TIME,REF2,,TIME,REF4
5.8080e-06,-0.176,,1.2256e-05,nan,,1.2256e-05,nan
5.8100e-06,-0.168,,1.2260e-05,nan,,1.2260e-05,nan
5.8120e-06,-0.176,,1.2264e-05,nan,,1.2264e-05,nan
5.8140e-06,-0.18,,1.2268e-05,nan,,1.2268e-05,nan
5.8160e-06,-0.172,,1.2272e-05,nan,,1.2272e-05,nan
5.8180e-06,-0.172,,1.2276e-05,nan,,1.2276e-05,nan
5.8200e-06,-0.176,,1.2280e-05,nan,,1.2280e-05,nan
5.8220e-06,-0.18,,1.2284e-05,nan,,1.2284e-05,nan
5.8240e-06,-0.176,,1.2288e-05,nan,,1.2288e-05,nan
5.8260e-06,-0.164,,1.2292e-05,nan,,1.2292e-05,nan
5.8280e-06,-0.172,,1.2296e-05,nan,,1.2296e-05,nan
5.8300e-06,-0.18,,1.2300e-05,nan,,1.2300e-05,nan
5.8320e-06,-0.176,,1.2304e-05,nan,,1.2304e-05,nan
5.8340e-06,-0.176,,1.2308e-05,nan,,1.2308e-05,nan
5.8360e-06,-0.18,,1.2312e-05,nan,,1.2312e-05,nan
5.8380e-06,-0.176,,1.2316e-05,nan,,1.2316e-05,nan
5.8400e-06,-0.168,,1.2320e-05,nan,,1.2320e-05,nan
5.8420e-06,-0.18,,1.2324e-05,nan,,1.2324e-05,nan
5.8440e-06,-0.176,,1.2328e-05,nan,,1.2328e-05,nan
5.8460e-06,-0.176,,1.2332e-05,nan,,1.2332e-05,nan
5.8480e-06,-0.168,,1.2336e-05,nan,,1.2336e-05,nan
5.8500e-06,-0.172,,1.2340e-05,nan,,1.2340e-05,nan
5.8520e-06,-0.18,,1.2344e-05,nan,,1.2344e-05,nan
5.8540e-06,-0.176,,1.2348e-05,nan,,1.2348e-05,nan
5.8560e-06,-0.18,,1.2352e-05,nan,,1.2352e-05,nan
5.8580e-06,-0.18,,1.2356e-05,nan,,1.2356e-05,nan
5.8600e-06,-0.172,,1.2360e-05,nan,,1.2360e-05,nan
5.8620e-06,-0.176,,1.2364e-05,nan,,1.2364e-05,nan
5.8640e-06,-0.168,,1.2368e-05,nan,,1.2368e-05,nan
5.8660e-06,-0.18,,1.2372e-05,nan,,1.2372e-05,nan
5.8680e-06,-0.176,,1.2376e-05,nan,,1.2376e-05,nan
5.8700e-06,-0.176,,1.2380e-05,nan,,1.2380e-05,nan
5.8720e-06,-0.172,,1.2384e-05,nan,,1.2384e-05,nan
5.8740e-06,-0.176,,1.2388e-05,nan,,1.2388e-05,nan
5.8760e-06,-0.18,,1.2392e-05,nan,,1.2392e-05,nan
5.8780e-06,-0.188,,1.2396e-05,nan,,1.2396e-05,nan
5.8800e-06,-0.176,,1.2400e-05,nan,,1.2400e-05,nan
5.8820e-06,-0.176,,1.2404e-05,nan,,1.2404e-05,nan
5.8840e-06,-0.176,,1.2408e-05,nan,,1.2408e-05,nan
5.8860e-06,-0.18,,1.2412e-05,nan,,1.2412e-05,nan
5.8880e-06,-0.18,,1.2416e-05,nan,,1.2416e-05,nan
5.8900e-06,-0.176,,1.2420e-05,nan,,1.2420e-05,nan
5.8920e-06,-0.172,,1.2424e-05,nan,,1.2424e-05,nan
5.8940e-06,-0.18,,1.2428e-05,nan,,1.2428e-05,nan
5.8960e-06,-0.176,,1.2432e-05,nan,,1.2432e-05,nan
5.8980e-06,-0.18,,1.2436e-05,nan,,1.2436e-05,nan
5.9000e-06,-0.18,,1.2440e-05,nan,,1.2440e-05,nan
5.9020e-06,-0.176,,1.2444e-05,nan,,1.2444e-05,nan
5.9040e-06,-0.176,,1.2448e-05,nan,,1.2448e-05,nan
5.9060e-06,-0.18,,1.2452e-05,nan,,1.2452e-05,nan
5.9080e-06,-0.176,,1.2456e-05,nan,,1.2456e-05,nan
5.9100e-06,-0.18,,1.2460e-05,nan,,1.2460e-05,nan
5.9120e-06,-0.172,,1.2464e-05,nan,,1.2464e-05,nan
5.9140e-06,-0.176,,1.2468e-05,nan,,1.2468e-05,nan
5.9160e-06,-0.176,,1.2472e-05,nan,,1.2472e-05,nan
5.9180e-06,-0.172,,1.2476e-05,nan,,1.2476e-05,nan
5.9200e-06,-0.172,,1.2480e-05,nan,,1.2480e-05,nan
5.9220e-06,-0.176,,1.2484e-05,nan,,1.2484e-05,nan
5.9240e-06,-0.172,,1.2488e-05,nan,,1.2488e-05,nan
5.9260e-06,-0.172,,1.2492e-05,nan,,1.2492e-05,nan
5.9280e-06,-0.172,,1.2496e-05,nan,,1.2496e-05,nan
5.9300e-06,-0.172,,1.2500e-05,nan,,1.2500e-05,nan
5.9320e-06,-0.188,,1.2504e-05,nan,,1.2504e-05,nan
5.9340e-06,-0.184,,1.2508e-05,nan,,1.2508e-05,nan
5.9360e-06,-0.164,,1.2512e-05,nan,,1.2512e-05,nan
5.9380e-06,-0.176,,1.2516e-05,nan,,1.2516e-05,nan
5.9400e-06,-0.172,,1.2520e-05,nan,,1.2520e-05,nan
5.9420e-06,-0.172,,1.2524e-05,nan,,1.2524e-05,nan
5.9440e-06,-0.18,,1.2528e-05,nan,,1.2528e-05,nan
5.9460e-06,-0.176,,1.2532e-05,nan,,1.2532e-05,nan
5.9480e-06,-0.168,,1.2536e-05,nan,,1.2536e-05,nan
5.9500e-06,-0.18,,1.2540e-05,nan,,1.2540e-05,nan
5.9520e-06,-0.172,,1.2544e-05,nan,,1.2544e-05,nan
5.9540e-06,-0.176,,1.2548e-05,nan,,1.2548e-05,nan
5.9560e-06,-0.176,,1.2552e-05,nan,,1.2552e-05,nan
5.9580e-06,-0.184,,1.2556e-05,nan,,1.2556e-05,nan
5.9600e-06,-0.172,,1.2560e-05,nan,,1.2560e-05,nan
5.9620e-06,-0.176,,1.2564e-05,nan,,1.2564e-05,nan
5.9640e-06,-0.18,,1.2568e-05,nan,,1.2568e-05,nan
5.9660e-06,-0.176,,1.2572e-05,nan,,1.2572e-05,nan
5.9680e-06,-0.184,,1.2576e-05,nan,,1.2576e-05,nan
5.9700e-06,-0.172,,1.2580e-05,nan,,1.2580e-05,nan
5.9720e-06,-0.172,,1.2584e-05,nan,,1.2584e-05,nan
5.9740e-06,-0.172,,1.2588e-05,nan,,1.2588e-05,nan
5.9760e-06,-0.18,,1.2592e-05,nan,,1.2592e-05,nan
5.9780e-06,-0.176,,1.2596e-05,nan,,1.2596e-05,nan
5.9800e-06,-0.176,,1.2600e-05,nan,,1.2600e-05,nan
5.9820e-06,-0.18,,1.2604e-05,nan,,1.2604e-05,nan
5.9840e-06,-0.168,,1.2608e-05,nan,,1.2608e-05,nan
5.9860e-06,-0.164,,1.2612e-05,nan,,1.2612e-05,nan
5.9880e-06,-0.18,,1.2616e-05,nan,,1.2616e-05,nan
5.9900e-06,-0.18,,1.2620e-05,nan,,1.2620e-05,nan
5.9920e-06,-0.176,,1.2624e-05,nan,,1.2624e-05,nan
5.9940e-06,-0.176,,1.2628e-05,nan,,1.2628e-05,nan
5.9960e-06,-0.18,,1.2632e-05,nan,,1.2632e-05,nan
5.9980e-06,-0.168,,1.2636e-05,nan,,1.2636e-05,nan
6.0000e-06,-0.176,,1.2640e-05,nan,,1.2640e-05,nan
6.0020e-06,-0.184,,1.2644e-05,nan,,1.2644e-05,nan
6.0040e-06,-0.18,,1.2648e-05,nan,,1.2648e-05,nan
6.0060e-06,-0.176,,1.2652e-05,nan,,1.2652e-05,nan
6.0080e-06,-0.172,,1.2656e-05,nan,,1.2656e-05,nan
6.0100e-06,-0.18,,1.2660e-05,nan,,1.2660e-05,nan
6.0120e-06,-0.18,,1.2664e-05,nan,,1.2664e-05,nan
6.0140e-06,-0.172,,1.2668e-05,nan,,1.2668e-05,nan
6.0160e-06,-0.172,,1.2672e-05,nan,,1.2672e-05,nan
6.0180e-06,-0.172,,1.2676e-05,nan,,1.2676e-05,nan
6.0200e-06,-0.172,,1.2680e-05,nan,,1.2680e-05,nan
6.0220e-06,-0.176,,1.2684e-05,nan,,1.2684e-05,nan
6.0240e-06,-0.188,,1.2688e-05,nan,,1.2688e-05,nan
6.0260e-06,-0.18,,1.2692e-05,nan,,1.2692e-05,nan
6.0280e-06,-0.164,,1.2696e-05,nan,,1.2696e-05,nan
6.0300e-06,-0.168,,1.2700e-05,nan,,1.2700e-05,nan
6.0320e-06,-0.172,,1.2704e-05,nan,,1.2704e-05,nan
6.0340e-06,-0.176,,1.2708e-05,nan,,1.2708e-05,nan
6.0360e-06,-0.18,,1.2712e-05,nan,,1.2712e-05,nan
6.0380e-06,-0.176,,1.2716e-05,nan,,1.2716e-05,nan
6.0400e-06,-0.176,,1.2720e-05,nan,,1.2720e-05,nan
6.0420e-06,-0.168,,1.2724e-05,nan,,1.2724e-05,nan
6.0440e-06,-0.176,,1.2728e-05,nan,,1.2728e-05,nan
6.0460e-06,-0.18,,1.2732e-05,nan,,1.2732e-05,nan
6.0480e-06,-0.18,,1.2736e-05,nan,,1.2736e-05,nan
6.0500e-06,-0.176,,1.2740e-05,nan,,1.2740e-05,nan
6.0520e-06,-0.18,,1.2744e-05,nan,,1.2744e-05,nan
6.0540e-06,-0.176,,1.2748e-05,nan,,1.2748e-05,nan
6.0560e-06,-0.18,,1.2752e-05,nan,,1.2752e-05,nan
6.0580e-06,-0.18,,1.2756e-05,nan,,1.2756e-05,nan
6.0600e-06,-0.168,,1.2760e-05,nan,,1.2760e-05,nan
6.0620e-06,-0.172,,1.2764e-05,nan,,1.2764e-05,nan
6.0640e-06,-0.176,,1.2768e-05,nan,,1.2768e-05,nan
6.0660e-06,-0.18,,1.2772e-05,nan,,1.2772e-05,nan
6.0680e-06,-0.168,,1.2776e-05,nan,,1.2776e-05,nan
6.0700e-06,-0.18,,1.2780e-05,nan,,1.2780e-05,nan
6.0720e-06,-0.172,,1.2784e-05,nan,,1.2784e-05,nan
6.0740e-06,-0.18,,1.2788e-05,nan,,1.2788e-05,nan
6.0760e-06,-0.18,,1.2792e-05,nan,,1.2792e-05,nan
6.0780e-06,-0.176,,1.2796e-05,nan,,1.2796e-05,nan
6.0800e-06,-0.176,,1.2800e-05,nan,,1.2800e-05,nan
6.0820e-06,-0.176,,1.2804e-05,nan,,1.2804e-05,nan
6.0840e-06,-0.168,,1.2808e-05,nan,,1.2808e-05,nan
6.0860e-06,-0.18,,1.2812e-05,nan,,1.2812e-05,nan
6.0880e-06,-0.172,,1.2816e-05,nan,,1.2816e-05,nan
6.0900e-06,-0.18,,1.2820e-05,nan,,1.2820e-05,nan
6.0920e-06,-0.176,,1.2824e-05,nan,,1.2824e-05,nan
6.0940e-06,-0.18,,1.2828e-05,nan,,1.2828e-05,nan
6.0960e-06,-0.176,,1.2832e-05,nan,,1.2832e-05,nan
6.0980e-06,-0.176,,1.2836e-05,nan,,1.2836e-05,nan
6.1000e-06,-0.172,,1.2840e-05,nan,,1.2840e-05,nan
6.1020e-06,-0.176,,1.2844e-05,nan,,1.2844e-05,nan
6.1040e-06,-0.172,,1.2848e-05,nan,,1.2848e-05,nan
6.1060e-06,-0.168,,1.2852e-05,nan,,1.2852e-05,nan
6.1080e-06,-0.176,,1.2856e-05,nan,,1.2856e-05,nan
6.1100e-06,-0.176,,1.2860e-05,nan,,1.2860e-05,nan
6.1120e-06,-0.168,,1.2864e-05,nan,,1.2864e-05,nan
6.1140e-06,-0.18,,1.2868e-05,nan,,1.2868e-05,nan
6.1160e-06,-0.18,,1.2872e-05,nan,,1.2872e-05,nan
6.1180e-06,-0.172,,1.2876e-05,nan,,1.2876e-05,nan
6.1200e-06,-0.176,,1.2880e-05,nan,,1.2880e-05,nan
6.1220e-06,-0.176,,1.2884e-05,nan,,1.2884e-05,nan
6.1240e-06,-0.176,,1.2888e-05,nan,,1.2888e-05,nan
6.1260e-06,-0.18,,1.2892e-05,nan,,1.2892e-05,nan
6.1280e-06,-0.188,,1.2896e-05,nan,,1.2896e-05,nan
6.1300e-06,-0.176,,1.2900e-05,nan,,1.2900e-05,nan
6.1320e-06,-0.172,,1.2904e-05,nan,,1.2904e-05,nan
6.1340e-06,-0.18,,1.2908e-05,nan,,1.2908e-05,nan
6.1360e-06,-0.172,,1.2912e-05,nan,,1.2912e-05,nan
6.1380e-06,-0.184,,1.2916e-05,nan,,1.2916e-05,nan
6.1400e-06,-0.18,,1.2920e-05,nan,,1.2920e-05,nan
6.1420e-06,-0.168,,1.2924e-05,nan,,1.2924e-05,nan
6.1440e-06,-0.18,,1.2928e-05,nan,,1.2928e-05,nan
6.1460e-06,-0.188,,1.2932e-05,nan,,1.2932e-05,nan
6.1480e-06,-0.176,,1.2936e-05,nan,,1.2936e-05,nan
6.1500e-06,-0.18,,1.2940e-05,nan,,1.2940e-05,nan
6.1520e-06,-0.176,,1.2944e-05,nan,,1.2944e-05,nan
6.1540e-06,-0.176,,1.2948e-05,nan,,1.2948e-05,nan
6.1560e-06,-0.172,,1.2952e-05,nan,,1.2952e-05,nan
6.1580e-06,-0.184,,1.2956e-05,nan,,1.2956e-05,nan
6.1600e-06,-0.18,,1.2960e-05,nan,,1.2960e-05,nan
6.1620e-06,-0.172,,1.2964e-05,nan,,1.2964e-05,nan
6.1640e-06,-0.176,,1.2968e-05,nan,,1.2968e-05,nan
6.1660e-06,-0.164,,1.2972e-05,nan,,1.2972e-05,nan
6.1680e-06,-0.18,,1.2976e-05,nan,,1.2976e-05,nan
6.1700e-06,-0.176,,1.2980e-05,nan,,1.2980e-05,nan
6.1720e-06,-0.18,,1.2984e-05,nan,,1.2984e-05,nan
6.1740e-06,-0.18,,1.2988e-05,nan,,1.2988e-05,nan
6.1760e-06,-0.192,,1.2992e-05,nan,,1.2992e-05,nan
6.1780e-06,-0.18,,1.2996e-05,nan,,1.2996e-05,nan
6.1800e-06,-0.172,,1.3000e-05,nan,,1.3000e-05,nan
6.1820e-06,-0.188,,1.3004e-05,nan,,1.3004e-05,nan
6.1840e-06,-0.18,,1.3008e-05,nan,,1.3008e-05,nan
6.1860e-06,-0.172,,1.3012e-05,nan,,1.3012e-05,nan
6.1880e-06,-0.176,,1.3016e-05,nan,,1.3016e-05,nan
6.1900e-06,-0.18,,1.3020e-05,nan,,1.3020e-05,nan
6.1920e-06,-0.184,,1.3024e-05,nan,,1.3024e-05,nan
6.1940e-06,-0.18,,1.3028e-05,nan,,1.3028e-05,nan
6.1960e-06,-0.176,,1.3032e-05,nan,,1.3032e-05,nan
6.1980e-06,-0.172,,1.3036e-05,nan,,1.3036e-05,nan
6.2000e-06,-0.176,,1.3040e-05,nan,,1.3040e-05,nan
6.2020e-06,-0.184,,1.3044e-05,nan,,1.3044e-05,nan
6.2040e-06,-0.164,,1.3048e-05,nan,,1.3048e-05,nan
6.2060e-06,-0.172,,1.3052e-05,nan,,1.3052e-05,nan
6.2080e-06,-0.18,,1.3056e-05,nan,,1.3056e-05,nan
6.2100e-06,-0.18,,1.3060e-05,nan,,1.3060e-05,nan
6.2120e-06,-0.18,,1.3064e-05,nan,,1.3064e-05,nan
6.2140e-06,-0.176,,1.3068e-05,nan,,1.3068e-05,nan
6.2160e-06,-0.176,,1.3072e-05,nan,,1.3072e-05,nan
6.2180e-06,-0.172,,1.3076e-05,nan,,1.3076e-05,nan
6.2200e-06,-0.164,,1.3080e-05,nan,,1.3080e-05,nan
6.2220e-06,-0.168,,1.3084e-05,nan,,1.3084e-05,nan
6.2240e-06,-0.18,,1.3088e-05,nan,,1.3088e-05,nan
6.2260e-06,-0.176,,1.3092e-05,nan,,1.3092e-05,nan
6.2280e-06,-0.18,,1.3096e-05,nan,,1.3096e-05,nan
6.2300e-06,-0.18,,1.3100e-05,nan,,1.3100e-05,nan
6.2320e-06,-0.172,,1.3104e-05,nan,,1.3104e-05,nan
6.2340e-06,-0.18,,1.3108e-05,nan,,1.3108e-05,nan
6.2360e-06,-0.168,,1.3112e-05,nan,,1.3112e-05,nan
6.2380e-06,-0.18,,1.3116e-05,nan,,1.3116e-05,nan
6.2400e-06,-0.172,,1.3120e-05,nan,,1.3120e-05,nan
6.2420e-06,-0.176,,1.3124e-05,nan,,1.3124e-05,nan
6.2440e-06,-0.18,,1.3128e-05,nan,,1.3128e-05,nan
6.2460e-06,-0.172,,1.3132e-05,nan,,1.3132e-05,nan
6.2480e-06,-0.18,,1.3136e-05,nan,,1.3136e-05,nan
6.2500e-06,-0.168,,1.3140e-05,nan,,1.3140e-05,nan
6.2520e-06,-0.164,,1.3144e-05,nan,,1.3144e-05,nan
6.2540e-06,-0.172,,1.3148e-05,nan,,1.3148e-05,nan
6.2560e-06,-0.18,,1.3152e-05,nan,,1.3152e-05,nan
6.2580e-06,-0.172,,1.3156e-05,nan,,1.3156e-05,nan
6.2600e-06,-0.18,,1.3160e-05,nan,,1.3160e-05,nan
6.2620e-06,-0.184,,1.3164e-05,nan,,1.3164e-05,nan
6.2640e-06,-0.184,,1.3168e-05,nan,,1.3168e-05,nan
6.2660e-06,-0.176,,1.3172e-05,nan,,1.3172e-05,nan
6.2680e-06,-0.18,,1.3176e-05,nan,,1.3176e-05,nan
6.2700e-06,-0.18,,1.3180e-05,nan,,1.3180e-05,nan
6.2720e-06,-0.168,,1.3184e-05,nan,,1.3184e-05,nan
6.2740e-06,-0.176,,1.3188e-05,nan,,1.3188e-05,nan
6.2760e-06,-0.184,,1.3192e-05,nan,,1.3192e-05,nan
6.2780e-06,-0.18,,1.3196e-05,nan,,1.3196e-05,nan
6.2800e-06,-0.168,,1.3200e-05,nan,,1.3200e-05,nan
6.2820e-06,-0.176,,1.3204e-05,nan,,1.3204e-05,nan
6.2840e-06,-0.184,,1.3208e-05,nan,,1.3208e-05,nan
6.2860e-06,-0.176,,1.3212e-05,nan,,1.3212e-05,nan
6.2880e-06,-0.168,,1.3216e-05,nan,,1.3216e-05,nan
6.2900e-06,-0.176,,1.3220e-05,nan,,1.3220e-05,nan
6.2920e-06,-0.168,,1.3224e-05,nan,,1.3224e-05,nan
6.2940e-06,-0.188,,1.3228e-05,nan,,1.3228e-05,nan
6.2960e-06,-0.184,,1.3232e-05,nan,,1.3232e-05,nan
6.2980e-06,-0.168,,1.3236e-05,nan,,1.3236e-05,nan
6.3000e-06,-0.172,,1.3240e-05,nan,,1.3240e-05,nan
6.3020e-06,-0.18,,1.3244e-05,nan,,1.3244e-05,nan
6.3040e-06,-0.18,,1.3248e-05,nan,,1.3248e-05,nan
6.3060e-06,-0.18,,1.3252e-05,nan,,1.3252e-05,nan
6.3080e-06,-0.18,,1.3256e-05,nan,,1.3256e-05,nan
6.3100e-06,-0.18,,1.3260e-05,nan,,1.3260e-05,nan
6.3120e-06,-0.172,,1.3264e-05,nan,,1.3264e-05,nan
6.3140e-06,-0.168,,1.3268e-05,nan,,1.3268e-05,nan
6.3160e-06,-0.172,,1.3272e-05,nan,,1.3272e-05,nan
6.3180e-06,-0.176,,1.3276e-05,nan,,1.3276e-05,nan
6.3200e-06,-0.164,,1.3280e-05,nan,,1.3280e-05,nan
6.3220e-06,-0.176,,1.3284e-05,nan,,1.3284e-05,nan
6.3240e-06,-0.172,,1.3288e-05,nan,,1.3288e-05,nan
6.3260e-06,-0.172,,1.3292e-05,nan,,1.3292e-05,nan
6.3280e-06,-0.18,,1.3296e-05,nan,,1.3296e-05,nan
6.3300e-06,-0.172,,1.3300e-05,nan,,1.3300e-05,nan
6.3320e-06,-0.18,,1.3304e-05,nan,,1.3304e-05,nan
6.3340e-06,-0.18,,1.3308e-05,nan,,1.3308e-05,nan
6.3360e-06,-0.172,,1.3312e-05,nan,,1.3312e-05,nan
6.3380e-06,-0.176,,1.3316e-05,nan,,1.3316e-05,nan
6.3400e-06,-0.176,,1.3320e-05,nan,,1.3320e-05,nan
6.3420e-06,-0.176,,1.3324e-05,nan,,1.3324e-05,nan
6.3440e-06,-0.176,,1.3328e-05,nan,,1.3328e-05,nan
6.3460e-06,-0.168,,1.3332e-05,nan,,1.3332e-05,nan
6.3480e-06,-0.18,,1.3336e-05,nan,,1.3336e-05,nan
6.3500e-06,-0.176,,1.3340e-05,nan,,1.3340e-05,nan
6.3520e-06,-0.18,,1.3344e-05,nan,,1.3344e-05,nan
6.3540e-06,-0.172,,1.3348e-05,nan,,1.3348e-05,nan
6.3560e-06,-0.168,,1.3352e-05,nan,,1.3352e-05,nan
6.3580e-06,-0.176,,1.3356e-05,nan,,1.3356e-05,nan
6.3600e-06,-0.176,,1.3360e-05,nan,,1.3360e-05,nan
6.3620e-06,-0.184,,1.3364e-05,nan,,1.3364e-05,nan
6.3640e-06,-0.172,,1.3368e-05,nan,,1.3368e-05,nan
6.3660e-06,-0.176,,1.3372e-05,nan,,1.3372e-05,nan
6.3680e-06,-0.176,,1.3376e-05,nan,,1.3376e-05,nan
6.3700e-06,-0.172,,1.3380e-05,nan,,1.3380e-05,nan
6.3720e-06,-0.176,,1.3384e-05,nan,,1.3384e-05,nan
6.3740e-06,-0.18,,1.3388e-05,nan,,1.3388e-05,nan
6.3760e-06,-0.176,,1.3392e-05,nan,,1.3392e-05,nan
6.3780e-06,-0.176,,1.3396e-05,nan,,1.3396e-05,nan
6.3800e-06,-0.18,,1.3400e-05,nan,,1.3400e-05,nan
6.3820e-06,-0.176,,1.3404e-05,nan,,1.3404e-05,nan
6.3840e-06,-0.172,,1.3408e-05,nan,,1.3408e-05,nan
6.3860e-06,-0.172,,1.3412e-05,nan,,1.3412e-05,nan
6.3880e-06,-0.172,,1.3416e-05,nan,,1.3416e-05,nan
6.3900e-06,-0.176,,1.3420e-05,nan,,1.3420e-05,nan
6.3920e-06,-0.172,,1.3424e-05,nan,,1.3424e-05,nan
6.3940e-06,-0.184,,1.3428e-05,nan,,1.3428e-05,nan
6.3960e-06,-0.18,,1.3432e-05,nan,,1.3432e-05,nan
6.3980e-06,-0.164,,1.3436e-05,nan,,1.3436e-05,nan
6.4000e-06,-0.176,,1.3440e-05,nan,,1.3440e-05,nan
6.4020e-06,-0.168,,1.3444e-05,nan,,1.3444e-05,nan
6.4040e-06,-0.172,,1.3448e-05,nan,,1.3448e-05,nan
6.4060e-06,-0.176,,1.3452e-05,nan,,1.3452e-05,nan
6.4080e-06,-0.176,,1.3456e-05,nan,,1.3456e-05,nan
6.4100e-06,-0.176,,1.3460e-05,nan,,1.3460e-05,nan
6.4120e-06,-0.176,,1.3464e-05,nan,,1.3464e-05,nan
6.4140e-06,-0.18,,1.3468e-05,nan,,1.3468e-05,nan
6.4160e-06,-0.176,,1.3472e-05,nan,,1.3472e-05,nan
6.4180e-06,-0.18,,1.3476e-05,nan,,1.3476e-05,nan
6.4200e-06,-0.184,,1.3480e-05,nan,,1.3480e-05,nan
6.4220e-06,-0.168,,1.3484e-05,nan,,1.3484e-05,nan
6.4240e-06,-0.168,,1.3488e-05,nan,,1.3488e-05,nan
6.4260e-06,-0.18,,1.3492e-05,nan,,1.3492e-05,nan
6.4280e-06,-0.172,,1.3496e-05,nan,,1.3496e-05,nan
6.4300e-06,-0.176,,1.3500e-05,nan,,1.3500e-05,nan
6.4320e-06,-0.172,,1.3504e-05,nan,,1.3504e-05,nan
6.4340e-06,-0.18,,1.3508e-05,nan,,1.3508e-05,nan
6.4360e-06,-0.172,,1.3512e-05,nan,,1.3512e-05,nan
6.4380e-06,-0.188,,1.3516e-05,nan,,1.3516e-05,nan
6.4400e-06,-0.172,,1.3520e-05,nan,,1.3520e-05,nan
6.4420e-06,-0.172,,1.3524e-05,nan,,1.3524e-05,nan
6.4440e-06,-0.168,,1.3528e-05,nan,,1.3528e-05,nan
6.4460e-06,-0.176,,1.3532e-05,nan,,1.3532e-05,nan
6.4480e-06,-0.172,,1.3536e-05,nan,,1.3536e-05,nan
6.4500e-06,-0.176,,1.3540e-05,nan,,1.3540e-05,nan
6.4520e-06,-0.164,,1.3544e-05,nan,,1.3544e-05,nan
6.4540e-06,-0.18,,1.3548e-05,nan,,1.3548e-05,nan
6.4560e-06,-0.168,,1.3552e-05,nan,,1.3552e-05,nan
6.4580e-06,-0.176,,1.3556e-05,nan,,1.3556e-05,nan
6.4600e-06,-0.172,,1.3560e-05,nan,,1.3560e-05,nan
6.4620e-06,-0.172,,1.3564e-05,nan,,1.3564e-05,nan
6.4640e-06,-0.168,,1.3568e-05,nan,,1.3568e-05,nan
6.4660e-06,-0.18,,1.3572e-05,nan,,1.3572e-05,nan
6.4680e-06,-0.168,,1.3576e-05,nan,,1.3576e-05,nan
6.4700e-06,-0.176,,1.3580e-05,nan,,1.3580e-05,nan
6.4720e-06,-0.168,,1.3584e-05,nan,,1.3584e-05,nan
6.4740e-06,-0.172,,1.3588e-05,nan,,1.3588e-05,nan
6.4760e-06,-0.18,,1.3592e-05,nan,,1.3592e-05,nan
6.4780e-06,-0.176,,1.3596e-05,nan,,1.3596e-05,nan
6.4800e-06,-0.172,,1.3600e-05,nan,,1.3600e-05,nan
6.4820e-06,-0.168,,1.3604e-05,nan,,1.3604e-05,nan
6.4840e-06,-0.176,,1.3608e-05,nan,,1.3608e-05,nan
6.4860e-06,-0.172,,1.3612e-05,nan,,1.3612e-05,nan
6.4880e-06,-0.176,,1.3616e-05,nan,,1.3616e-05,nan
6.4900e-06,-0.176,,1.3620e-05,nan,,1.3620e-05,nan
6.4920e-06,-0.18,,1.3624e-05,nan,,1.3624e-05,nan
6.4940e-06,-0.168,,1.3628e-05,nan,,1.3628e-05,nan
6.4960e-06,-0.176,,1.3632e-05,nan,,1.3632e-05,nan
6.4980e-06,-0.176,,1.3636e-05,nan,,1.3636e-05,nan
6.5000e-06,-0.176,,1.3640e-05,nan,,1.3640e-05,nan
6.5020e-06,-0.172,,1.3644e-05,nan,,1.3644e-05,nan
6.5040e-06,-0.172,,1.3648e-05,nan,,1.3648e-05,nan
6.5060e-06,-0.176,,1.3652e-05,nan,,1.3652e-05,nan
6.5080e-06,-0.176,,1.3656e-05,nan,,1.3656e-05,nan
6.5100e-06,-0.172,,1.3660e-05,nan,,1.3660e-05,nan
6.5120e-06,-0.18,,1.3664e-05,nan,,1.3664e-05,nan
6.5140e-06,-0.168,,1.3668e-05,nan,,1.3668e-05,nan
6.5160e-06,-0.176,,1.3672e-05,nan,,1.3672e-05,nan
6.5180e-06,-0.176,,1.3676e-05,nan,,1.3676e-05,nan
6.5200e-06,-0.18,,1.3680e-05,nan,,1.3680e-05,nan
6.5220e-06,-0.18,,1.3684e-05,nan,,1.3684e-05,nan
6.5240e-06,-0.176,,1.3688e-05,nan,,1.3688e-05,nan
6.5260e-06,-0.172,,1.3692e-05,nan,,1.3692e-05,nan
6.5280e-06,-0.18,,1.3696e-05,nan,,1.3696e-05,nan
6.5300e-06,-0.176,,1.3700e-05,nan,,1.3700e-05,nan
6.5320e-06,-0.176,,1.3704e-05,nan,,1.3704e-05,nan
